region_sido,region_sigungu,hospital_type,year,hospital_no,net_entry,exit_no,exit_rate,entry_no,entry_rate
전북,전주시 완산구,병원,2013,23,2,3,0.13043478260869565,5,0.21739130434782608
전북,전주시 완산구,병원,2014,27,4,4,0.14814814814814814,8,0.2962962962962963
전북,전주시 완산구,병원,2015,25,-2,0,0.0,-2,-0.08
전북,전주시 완산구,병원,2016,28,3,0,0.0,3,0.10714285714285714
전북,전주시 완산구,병원,2017,27,-1,4,0.14814814814814814,3,0.1111111111111111
전북,전주시 완산구,병원,2018,27,0,4,0.14814814814814814,4,0.14814814814814814
전북,전주시 완산구,병원,2019,28,1,4,0.14285714285714285,5,0.17857142857142858
전북,전주시 완산구,병원,2020,26,-2,2,0.07692307692307693,0,0.0
전북,전주시 완산구,병원,2021,25,-1,0,0.0,-1,-0.04
전북,전주시 완산구,병원,2022,25,0,3,0.12,3,0.12
전북,전주시 완산구,병원,2023,22,-3,2,0.09090909090909091,-1,-0.045454545454545456
전북,전주시 완산구,병원,2024,22,0,2,0.09090909090909091,2,0.09090909090909091
전북,전주시 완산구,병원,2025,20,-2,0,0.0,-2,-0.1
전북,전주시 완산구,상급종합병원,2007,0,,0,,,
전북,전주시 완산구,상급종합병원,2008,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2009,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2010,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2011,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2012,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2013,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2014,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2015,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2016,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2017,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2018,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2019,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2020,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2021,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2022,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2023,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2024,0,0,0,,0,
전북,전주시 완산구,상급종합병원,2025,0,0,0,,0,
전북,전주시 완산구,의원,2007,241,,20,0.08298755186721991,,
전북,전주시 완산구,의원,2008,237,-4,17,0.07172995780590717,13,0.05485232067510549
전북,전주시 완산구,의원,2009,234,-3,9,0.038461538461538464,6,0.02564102564102564
전북,전주시 완산구,의원,2010,232,-2,9,0.03879310344827586,7,0.03017241379310345
전북,전주시 완산구,의원,2011,243,11,11,0.04526748971193416,22,0.09053497942386832
전북,전주시 완산구,의원,2012,246,3,10,0.04065040650406504,13,0.052845528455284556
전북,전주시 완산구,의원,2013,243,-3,20,0.0823045267489712,17,0.06995884773662552
전북,전주시 완산구,의원,2014,253,10,14,0.05533596837944664,24,0.09486166007905138
전북,전주시 완산구,의원,2015,254,1,7,0.027559055118110236,8,0.031496062992125984
전북,전주시 완산구,의원,2016,260,6,14,0.05384615384615385,20,0.07692307692307693
전북,전주시 완산구,의원,2017,263,3,11,0.04182509505703422,14,0.053231939163498096
전북,전주시 완산구,의원,2018,267,4,6,0.02247191011235955,10,0.03745318352059925
전북,전주시 완산구,의원,2019,263,-4,11,0.04182509505703422,7,0.026615969581749048
전북,전주시 완산구,의원,2020,265,2,8,0.03018867924528302,10,0.03773584905660377
전북,전주시 완산구,의원,2021,276,11,10,0.036231884057971016,21,0.07608695652173914
전북,전주시 완산구,의원,2022,278,2,12,0.04316546762589928,14,0.050359712230215826
전북,전주시 완산구,의원,2023,291,13,6,0.020618556701030927,19,0.06529209621993128
전북,전주시 완산구,의원,2024,300,9,6,0.02,15,0.05
전북,전주시 완산구,의원,2025,302,2,7,0.023178807947019868,9,0.029801324503311258
전북,전주시 완산구,종합병원,2007,2,,1,0.5,,
전북,전주시 완산구,종합병원,2008,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2009,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2010,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2011,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2012,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2013,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2014,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2015,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2016,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2017,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2018,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2019,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2020,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2021,2,0,0,0.0,0,0.0
전북,전주시 완산구,종합병원,2022,3,1,0,0.0,1,0.3333333333333333
전북,전주시 완산구,종합병원,2023,3,0,1,0.3333333333333333,1,0.3333333333333333
전북,전주시 완산구,종합병원,2024,2,-1,1,0.5,0,0.0
전북,전주시 완산구,종합병원,2025,2,0,0,0.0,0,0.0
전북,정읍시,병원,2007,5,,0,0.0,,
전북,정읍시,병원,2008,5,0,0,0.0,0,0.0
전북,정읍시,병원,2009,5,0,0,0.0,0,0.0
전북,정읍시,병원,2010,5,0,0,0.0,0,0.0
전북,정읍시,병원,2011,6,1,0,0.0,1,0.16666666666666666
전북,정읍시,병원,2012,6,0,0,0.0,0,0.0
전북,정읍시,병원,2013,6,0,0,0.0,0,0.0
전북,정읍시,병원,2014,6,0,0,0.0,0,0.0
전북,정읍시,병원,2015,6,0,2,0.3333333333333333,2,0.3333333333333333
전북,정읍시,병원,2016,5,-1,2,0.4,1,0.2
전북,정읍시,병원,2017,5,0,1,0.2,1,0.2
전북,정읍시,병원,2018,5,0,1,0.2,1,0.2
전북,정읍시,병원,2019,4,-1,0,0.0,-1,-0.25
전북,정읍시,병원,2020,4,0,0,0.0,0,0.0
전북,정읍시,병원,2021,4,0,1,0.25,1,0.25
전북,정읍시,병원,2022,3,-1,0,0.0,-1,-0.3333333333333333
전북,정읍시,병원,2023,4,1,0,0.0,1,0.25
전북,정읍시,병원,2024,4,0,0,0.0,0,0.0
전북,정읍시,병원,2025,4,0,1,0.25,1,0.25
전북,정읍시,상급종합병원,2007,0,,0,,,
전북,정읍시,상급종합병원,2008,0,0,0,,0,
전북,정읍시,상급종합병원,2009,0,0,0,,0,
전북,정읍시,상급종합병원,2010,0,0,0,,0,
전북,정읍시,상급종합병원,2011,0,0,0,,0,
전북,정읍시,상급종합병원,2012,0,0,0,,0,
전북,정읍시,상급종합병원,2013,0,0,0,,0,
전북,정읍시,상급종합병원,2014,0,0,0,,0,
전북,정읍시,상급종합병원,2015,0,0,0,,0,
전북,정읍시,상급종합병원,2016,0,0,0,,0,
전북,정읍시,상급종합병원,2017,0,0,0,,0,
전북,정읍시,상급종합병원,2018,0,0,0,,0,
전북,정읍시,상급종합병원,2019,0,0,0,,0,
전북,정읍시,상급종합병원,2020,0,0,0,,0,
전북,정읍시,상급종합병원,2021,0,0,0,,0,
전북,정읍시,상급종합병원,2022,0,0,0,,0,
전북,정읍시,상급종합병원,2023,0,0,0,,0,
전북,정읍시,상급종합병원,2024,0,0,0,,0,
전북,정읍시,상급종합병원,2025,0,0,0,,0,
전북,정읍시,의원,2007,72,,3,0.041666666666666664,,
전북,정읍시,의원,2008,73,1,5,0.0684931506849315,6,0.0821917808219178
전북,정읍시,의원,2009,70,-3,1,0.014285714285714285,-2,-0.02857142857142857
전북,정읍시,의원,2010,68,-2,3,0.04411764705882353,1,0.014705882352941176
전북,정읍시,의원,2011,71,3,6,0.08450704225352113,9,0.1267605633802817
전북,정읍시,의원,2012,71,0,3,0.04225352112676056,3,0.04225352112676056
전북,정읍시,의원,2013,72,1,3,0.041666666666666664,4,0.05555555555555555
전북,정읍시,의원,2014,71,-1,2,0.028169014084507043,1,0.014084507042253521
전북,정읍시,의원,2015,72,1,4,0.05555555555555555,5,0.06944444444444445
전북,정읍시,의원,2016,71,-1,2,0.028169014084507043,1,0.014084507042253521
전북,정읍시,의원,2017,74,3,0,0.0,3,0.04054054054054054
전북,정읍시,의원,2018,75,1,5,0.06666666666666667,6,0.08
전북,정읍시,의원,2019,76,1,2,0.02631578947368421,3,0.039473684210526314
전북,정읍시,의원,2020,76,0,4,0.05263157894736842,4,0.05263157894736842
전북,정읍시,의원,2021,77,1,0,0.0,1,0.012987012987012988
전북,정읍시,의원,2022,75,-2,6,0.08,4,0.05333333333333334
전북,정읍시,의원,2023,73,-2,2,0.0273972602739726,0,0.0
전북,정읍시,의원,2024,72,-1,0,0.0,-1,-0.013888888888888888
전북,정읍시,의원,2025,76,4,2,0.02631578947368421,6,0.07894736842105263
전북,정읍시,종합병원,2007,1,,0,0.0,,
전북,정읍시,종합병원,2008,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2009,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2010,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2011,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2012,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2013,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2014,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2015,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2016,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2017,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2018,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2019,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2020,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2021,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2022,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2023,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2024,1,0,0,0.0,0,0.0
전북,정읍시,종합병원,2025,1,0,0,0.0,0,0.0
전북,진안군,병원,2007,1,,0,0.0,,
전북,진안군,병원,2008,1,0,0,0.0,0,0.0
전북,진안군,병원,2009,1,0,0,0.0,0,0.0
전북,진안군,병원,2010,1,0,0,0.0,0,0.0
전북,진안군,병원,2011,1,0,0,0.0,0,0.0
전북,진안군,병원,2012,1,0,0,0.0,0,0.0
전북,진안군,병원,2013,1,0,0,0.0,0,0.0
전북,진안군,병원,2014,1,0,0,0.0,0,0.0
전북,진안군,병원,2015,1,0,0,0.0,0,0.0
전북,진안군,병원,2016,2,1,0,0.0,1,0.5
전북,진안군,병원,2017,2,0,0,0.0,0,0.0
전북,진안군,병원,2018,2,0,0,0.0,0,0.0
전북,진안군,병원,2019,2,0,0,0.0,0,0.0
전북,진안군,병원,2020,2,0,0,0.0,0,0.0
전북,진안군,병원,2021,2,0,0,0.0,0,0.0
전북,진안군,병원,2022,2,0,0,0.0,0,0.0
전북,진안군,병원,2023,2,0,0,0.0,0,0.0
전북,진안군,병원,2024,2,0,0,0.0,0,0.0
전북,진안군,병원,2025,2,0,0,0.0,0,0.0
전북,진안군,상급종합병원,2007,0,,0,,,
전북,진안군,상급종합병원,2008,0,0,0,,0,
전북,진안군,상급종합병원,2009,0,0,0,,0,
전북,진안군,상급종합병원,2010,0,0,0,,0,
전북,진안군,상급종합병원,2011,0,0,0,,0,
전북,진안군,상급종합병원,2012,0,0,0,,0,
전북,진안군,상급종합병원,2013,0,0,0,,0,
전북,진안군,상급종합병원,2014,0,0,0,,0,
전북,진안군,상급종합병원,2015,0,0,0,,0,
전북,진안군,상급종합병원,2016,0,0,0,,0,
전북,진안군,상급종합병원,2017,0,0,0,,0,
전북,진안군,상급종합병원,2018,0,0,0,,0,
전북,진안군,상급종합병원,2019,0,0,0,,0,
전북,진안군,상급종합병원,2020,0,0,0,,0,
전북,진안군,상급종합병원,2021,0,0,0,,0,
전북,진안군,상급종합병원,2022,0,0,0,,0,
전북,진안군,상급종합병원,2023,0,0,0,,0,
전북,진안군,상급종합병원,2024,0,0,0,,0,
전북,진안군,상급종합병원,2025,0,0,0,,0,
전북,진안군,의원,2007,11,,2,0.18181818181818182,,
전북,진안군,의원,2008,11,0,1,0.09090909090909091,1,0.09090909090909091
전북,진안군,의원,2009,12,1,1,0.08333333333333333,2,0.16666666666666666
전북,진안군,의원,2010,11,-1,0,0.0,-1,-0.09090909090909091
전북,진안군,의원,2011,12,1,1,0.08333333333333333,2,0.16666666666666666
전북,진안군,의원,2012,12,0,0,0.0,0,0.0
전북,진안군,의원,2013,13,1,0,0.0,1,0.07692307692307693
전북,진안군,의원,2014,13,0,0,0.0,0,0.0
전북,진안군,의원,2015,13,0,0,0.0,0,0.0
전북,진안군,의원,2016,12,-1,0,0.0,-1,-0.08333333333333333
전북,진안군,의원,2017,12,0,0,0.0,0,0.0
전북,진안군,의원,2018,11,-1,1,0.09090909090909091,0,0.0
전북,진안군,의원,2019,11,0,0,0.0,0,0.0
전북,진안군,의원,2020,11,0,0,0.0,0,0.0
전북,진안군,의원,2021,11,0,1,0.09090909090909091,1,0.09090909090909091
전북,진안군,의원,2022,10,-1,0,0.0,-1,-0.1
전북,진안군,의원,2023,10,0,0,0.0,0,0.0
전북,진안군,의원,2024,10,0,0,0.0,0,0.0
전북,진안군,의원,2025,10,0,1,0.1,1,0.1
전북,진안군,종합병원,2007,0,,0,,,
전북,진안군,종합병원,2008,0,0,0,,0,
전북,진안군,종합병원,2009,0,0,0,,0,
전북,진안군,종합병원,2010,0,0,0,,0,
전북,진안군,종합병원,2011,0,0,0,,0,
전북,진안군,종합병원,2012,0,0,0,,0,
전북,진안군,종합병원,2013,0,0,0,,0,
전북,진안군,종합병원,2014,0,0,0,,0,
전북,진안군,종합병원,2015,0,0,0,,0,
전북,진안군,종합병원,2016,0,0,0,,0,
전북,진안군,종합병원,2017,0,0,0,,0,
전북,진안군,종합병원,2018,0,0,0,,0,
전북,진안군,종합병원,2019,0,0,0,,0,
전북,진안군,종합병원,2020,0,0,0,,0,
전북,진안군,종합병원,2021,0,0,0,,0,
전북,진안군,종합병원,2022,0,0,0,,0,
전북,진안군,종합병원,2023,0,0,0,,0,
전북,진안군,종합병원,2024,0,0,0,,0,
전북,진안군,종합병원,2025,0,0,0,,0,
제주,서귀포시,병원,2007,1,,0,0.0,,
제주,서귀포시,병원,2008,1,0,0,0.0,0,0.0
제주,서귀포시,병원,2009,1,0,0,0.0,0,0.0
제주,서귀포시,병원,2010,1,0,0,0.0,0,0.0
제주,서귀포시,병원,2011,1,0,0,0.0,0,0.0
제주,서귀포시,병원,2012,1,0,0,0.0,0,0.0
제주,서귀포시,병원,2013,1,0,0,0.0,0,0.0
제주,서귀포시,병원,2014,2,1,0,0.0,1,0.5
제주,서귀포시,병원,2015,3,1,0,0.0,1,0.3333333333333333
제주,서귀포시,병원,2016,3,0,0,0.0,0,0.0
제주,서귀포시,병원,2017,3,0,0,0.0,0,0.0
제주,서귀포시,병원,2018,3,0,0,0.0,0,0.0
제주,서귀포시,병원,2019,3,0,0,0.0,0,0.0
제주,서귀포시,병원,2020,3,0,0,0.0,0,0.0
제주,서귀포시,병원,2021,3,0,0,0.0,0,0.0
제주,서귀포시,병원,2022,3,0,0,0.0,0,0.0
제주,서귀포시,병원,2023,3,0,0,0.0,0,0.0
제주,서귀포시,병원,2024,3,0,0,0.0,0,0.0
제주,서귀포시,병원,2025,3,0,0,0.0,0,0.0
제주,서귀포시,상급종합병원,2007,0,,0,,,
제주,서귀포시,상급종합병원,2008,0,0,0,,0,
제주,서귀포시,상급종합병원,2009,0,0,0,,0,
제주,서귀포시,상급종합병원,2010,0,0,0,,0,
제주,서귀포시,상급종합병원,2011,0,0,0,,0,
제주,서귀포시,상급종합병원,2012,0,0,0,,0,
제주,서귀포시,상급종합병원,2013,0,0,0,,0,
제주,서귀포시,상급종합병원,2014,0,0,0,,0,
제주,서귀포시,상급종합병원,2015,0,0,0,,0,
제주,서귀포시,상급종합병원,2016,0,0,0,,0,
제주,서귀포시,상급종합병원,2017,0,0,0,,0,
제주,서귀포시,상급종합병원,2018,0,0,0,,0,
제주,서귀포시,상급종합병원,2019,0,0,0,,0,
제주,서귀포시,상급종합병원,2020,0,0,0,,0,
제주,서귀포시,상급종합병원,2021,0,0,0,,0,
제주,서귀포시,상급종합병원,2022,0,0,0,,0,
제주,서귀포시,상급종합병원,2023,0,0,0,,0,
제주,서귀포시,상급종합병원,2024,0,0,0,,0,
제주,서귀포시,상급종합병원,2025,0,0,0,,0,
제주,서귀포시,의원,2007,67,,4,0.05970149253731343,,
제주,서귀포시,의원,2008,68,1,6,0.08823529411764706,7,0.10294117647058823
제주,서귀포시,의원,2009,67,-1,3,0.04477611940298507,2,0.029850746268656716
제주,서귀포시,의원,2010,69,2,0,0.0,2,0.028985507246376812
제주,서귀포시,의원,2011,73,4,5,0.0684931506849315,9,0.1232876712328767
제주,서귀포시,의원,2012,72,-1,3,0.041666666666666664,2,0.027777777777777776
제주,서귀포시,의원,2013,77,5,4,0.05194805194805195,9,0.11688311688311688
제주,서귀포시,의원,2014,78,1,3,0.038461538461538464,4,0.05128205128205128
제주,서귀포시,의원,2015,80,2,1,0.0125,3,0.0375
제주,서귀포시,의원,2016,89,9,2,0.02247191011235955,11,0.12359550561797752
제주,서귀포시,의원,2017,91,2,2,0.02197802197802198,4,0.04395604395604396
제주,서귀포시,의원,2018,98,7,2,0.02040816326530612,9,0.09183673469387756
제주,서귀포시,의원,2019,99,1,3,0.030303030303030304,4,0.04040404040404041
제주,서귀포시,의원,2020,105,6,4,0.0380952380952381,10,0.09523809523809523
제주,서귀포시,의원,2021,107,2,3,0.028037383177570093,5,0.04672897196261682
제주,서귀포시,의원,2022,107,0,1,0.009345794392523364,1,0.009345794392523364
제주,서귀포시,의원,2023,116,9,2,0.017241379310344827,11,0.09482758620689655
제주,서귀포시,의원,2024,120,4,5,0.041666666666666664,9,0.075
제주,서귀포시,의원,2025,123,3,0,0.0,3,0.024390243902439025
제주,서귀포시,종합병원,2007,1,,0,0.0,,
제주,서귀포시,종합병원,2008,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2009,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2010,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2011,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2012,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2013,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2014,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2015,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2016,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2017,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2018,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2019,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2020,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2021,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2022,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2023,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2024,1,0,0,0.0,0,0.0
제주,서귀포시,종합병원,2025,1,0,0,0.0,0,0.0
제주,제주시,병원,2007,2,,0,0.0,,
제주,제주시,병원,2008,3,1,2,0.6666666666666666,3,1.0
제주,제주시,병원,2009,4,1,1,0.25,2,0.5
제주,제주시,병원,2010,4,0,1,0.25,1,0.25
제주,제주시,병원,2011,4,0,0,0.0,0,0.0
제주,제주시,병원,2012,5,1,0,0.0,1,0.2
제주,제주시,병원,2013,4,-1,2,0.5,1,0.25
제주,제주시,병원,2014,4,0,0,0.0,0,0.0
제주,제주시,병원,2015,4,0,0,0.0,0,0.0
제주,제주시,병원,2016,5,1,0,0.0,1,0.2
제주,제주시,병원,2017,4,-1,0,0.0,-1,-0.25
제주,제주시,병원,2018,4,0,1,0.25,1,0.25
제주,제주시,병원,2019,4,0,0,0.0,0,0.0
제주,제주시,병원,2020,4,0,1,0.25,1,0.25
제주,제주시,병원,2021,4,0,0,0.0,0,0.0
제주,제주시,병원,2022,4,0,0,0.0,0,0.0
제주,제주시,병원,2023,5,1,0,0.0,1,0.2
제주,제주시,병원,2024,5,0,0,0.0,0,0.0
제주,제주시,병원,2025,5,0,0,0.0,0,0.0
제주,제주시,상급종합병원,2007,0,,0,,,
제주,제주시,상급종합병원,2008,0,0,0,,0,
제주,제주시,상급종합병원,2009,0,0,0,,0,
제주,제주시,상급종합병원,2010,0,0,0,,0,
제주,제주시,상급종합병원,2011,0,0,0,,0,
제주,제주시,상급종합병원,2012,0,0,0,,0,
제주,제주시,상급종합병원,2013,0,0,0,,0,
제주,제주시,상급종합병원,2014,0,0,0,,0,
제주,제주시,상급종합병원,2015,0,0,0,,0,
제주,제주시,상급종합병원,2016,0,0,0,,0,
제주,제주시,상급종합병원,2017,0,0,0,,0,
제주,제주시,상급종합병원,2018,0,0,0,,0,
제주,제주시,상급종합병원,2019,0,0,0,,0,
제주,제주시,상급종합병원,2020,0,0,0,,0,
제주,제주시,상급종합병원,2021,0,0,0,,0,
제주,제주시,상급종합병원,2022,0,0,0,,0,
제주,제주시,상급종합병원,2023,0,0,0,,0,
제주,제주시,상급종합병원,2024,0,0,0,,0,
제주,제주시,상급종합병원,2025,0,0,0,,0,
제주,제주시,의원,2007,230,,24,0.10434782608695652,,
제주,제주시,의원,2008,231,1,10,0.04329004329004329,11,0.047619047619047616
제주,제주시,의원,2009,226,-5,7,0.030973451327433628,2,0.008849557522123894
제주,제주시,의원,2010,232,6,4,0.017241379310344827,10,0.04310344827586207
제주,제주시,의원,2011,231,-1,8,0.03463203463203463,7,0.030303030303030304
제주,제주시,의원,2012,241,10,7,0.029045643153526972,17,0.07053941908713693
제주,제주시,의원,2013,250,9,12,0.048,21,0.084
제주,제주시,의원,2014,253,3,13,0.05138339920948617,16,0.06324110671936758
제주,제주시,의원,2015,266,13,12,0.045112781954887216,25,0.09398496240601503
제주,제주시,의원,2016,277,11,20,0.07220216606498195,31,0.11191335740072202
제주,제주시,의원,2017,294,17,7,0.023809523809523808,24,0.08163265306122448
제주,제주시,의원,2018,323,29,11,0.034055727554179564,40,0.1238390092879257
제주,제주시,의원,2019,336,13,11,0.03273809523809524,24,0.07142857142857142
제주,제주시,의원,2020,346,10,7,0.02023121387283237,17,0.049132947976878616
제주,제주시,의원,2021,350,4,9,0.025714285714285714,13,0.037142857142857144
제주,제주시,의원,2022,358,8,14,0.03910614525139665,22,0.061452513966480445
제주,제주시,의원,2023,368,10,9,0.024456521739130436,19,0.051630434782608696
제주,제주시,의원,2024,377,9,18,0.04774535809018567,27,0.07161803713527852
제주,제주시,의원,2025,381,4,14,0.03674540682414698,18,0.047244094488188976
제주,제주시,종합병원,2007,5,,0,0.0,,
제주,제주시,종합병원,2008,5,0,1,0.2,1,0.2
제주,제주시,종합병원,2009,5,0,0,0.0,0,0.0
제주,제주시,종합병원,2010,5,0,1,0.2,1,0.2
제주,제주시,종합병원,2011,5,0,0,0.0,0,0.0
제주,제주시,종합병원,2012,5,0,1,0.2,1,0.2
제주,제주시,종합병원,2013,6,1,0,0.0,1,0.16666666666666666
제주,제주시,종합병원,2014,6,0,0,0.0,0,0.0
제주,제주시,종합병원,2015,6,0,0,0.0,0,0.0
제주,제주시,종합병원,2016,5,-1,1,0.2,0,0.0
제주,제주시,종합병원,2017,5,0,0,0.0,0,0.0
제주,제주시,종합병원,2018,5,0,0,0.0,0,0.0
제주,제주시,종합병원,2019,5,0,0,0.0,0,0.0
제주,제주시,종합병원,2020,5,0,0,0.0,0,0.0
제주,제주시,종합병원,2021,5,0,0,0.0,0,0.0
제주,제주시,종합병원,2022,5,0,0,0.0,0,0.0
제주,제주시,종합병원,2023,5,0,1,0.2,1,0.2
제주,제주시,종합병원,2024,5,0,0,0.0,0,0.0
제주,제주시,종합병원,2025,5,0,0,0.0,0,0.0
충남,계룡시,병원,2007,1,,0,0.0,,
충남,계룡시,병원,2008,1,0,0,0.0,0,0.0
충남,계룡시,병원,2009,1,0,0,0.0,0,0.0
충남,계룡시,병원,2010,1,0,0,0.0,0,0.0
충남,계룡시,병원,2011,2,1,0,0.0,1,0.5
충남,계룡시,병원,2012,2,0,0,0.0,0,0.0
충남,계룡시,병원,2013,2,0,0,0.0,0,0.0
충남,계룡시,병원,2014,2,0,0,0.0,0,0.0
충남,계룡시,병원,2015,2,0,0,0.0,0,0.0
충남,계룡시,병원,2016,2,0,0,0.0,0,0.0
충남,계룡시,병원,2017,2,0,0,0.0,0,0.0
충남,계룡시,병원,2018,2,0,0,0.0,0,0.0
충남,계룡시,병원,2019,2,0,1,0.5,1,0.5
충남,계룡시,병원,2020,1,-1,0,0.0,-1,-1.0
충남,계룡시,병원,2021,1,0,0,0.0,0,0.0
충남,계룡시,병원,2022,1,0,0,0.0,0,0.0
충남,계룡시,병원,2023,1,0,0,0.0,0,0.0
충남,계룡시,병원,2024,1,0,0,0.0,0,0.0
충남,계룡시,병원,2025,1,0,0,0.0,0,0.0
충남,계룡시,상급종합병원,2007,0,,0,,,
충남,계룡시,상급종합병원,2008,0,0,0,,0,
충남,계룡시,상급종합병원,2009,0,0,0,,0,
충남,계룡시,상급종합병원,2010,0,0,0,,0,
충남,계룡시,상급종합병원,2011,0,0,0,,0,
충남,계룡시,상급종합병원,2012,0,0,0,,0,
충남,계룡시,상급종합병원,2013,0,0,0,,0,
충남,계룡시,상급종합병원,2014,0,0,0,,0,
충남,계룡시,상급종합병원,2015,0,0,0,,0,
충남,계룡시,상급종합병원,2016,0,0,0,,0,
충남,계룡시,상급종합병원,2017,0,0,0,,0,
충남,계룡시,상급종합병원,2018,0,0,0,,0,
충남,계룡시,상급종합병원,2019,0,0,0,,0,
충남,계룡시,상급종합병원,2020,0,0,0,,0,
충남,계룡시,상급종합병원,2021,0,0,0,,0,
충남,계룡시,상급종합병원,2022,0,0,0,,0,
충남,계룡시,상급종합병원,2023,0,0,0,,0,
충남,계룡시,상급종합병원,2024,0,0,0,,0,
충남,계룡시,상급종합병원,2025,0,0,0,,0,
충남,계룡시,의원,2007,15,,3,0.2,,
충남,계룡시,의원,2008,16,1,0,0.0,1,0.0625
충남,계룡시,의원,2009,16,0,2,0.125,2,0.125
충남,계룡시,의원,2010,16,0,1,0.0625,1,0.0625
충남,계룡시,의원,2011,16,0,0,0.0,0,0.0
충남,계룡시,의원,2012,17,1,0,0.0,1,0.058823529411764705
충남,계룡시,의원,2013,17,0,0,0.0,0,0.0
충남,계룡시,의원,2014,17,0,0,0.0,0,0.0
충남,계룡시,의원,2015,17,0,0,0.0,0,0.0
충남,계룡시,의원,2016,17,0,0,0.0,0,0.0
충남,계룡시,의원,2017,17,0,1,0.058823529411764705,1,0.058823529411764705
충남,계룡시,의원,2018,17,0,2,0.11764705882352941,2,0.11764705882352941
충남,계룡시,의원,2019,17,0,0,0.0,0,0.0
충남,계룡시,의원,2020,18,1,0,0.0,1,0.05555555555555555
충남,계룡시,의원,2021,20,2,0,0.0,2,0.1
충남,계룡시,의원,2022,20,0,1,0.05,1,0.05
충남,계룡시,의원,2023,21,1,1,0.047619047619047616,2,0.09523809523809523
충남,계룡시,의원,2024,23,2,1,0.043478260869565216,3,0.13043478260869565
충남,계룡시,의원,2025,23,0,0,0.0,0,0.0
충남,계룡시,종합병원,2007,0,,0,,,
충남,계룡시,종합병원,2008,0,0,0,,0,
충남,계룡시,종합병원,2009,0,0,0,,0,
충남,계룡시,종합병원,2010,0,0,0,,0,
충남,계룡시,종합병원,2011,0,0,0,,0,
